rule_index,update_us
306,1.901
307,1.902
308,1.872
309,1.803
310,1.820
311,1.897
312,1.857
313,1.886
314,1.939
315,1.777
316,1.870
317,1.844
318,1.960
319,1.787
320,1.917
321,1.821
322,1.866
323,1.907
324,1.789
325,1.861
326,2.158
327,1.926
328,1.847
329,1.847
330,1.811
331,1.877
332,1.841
333,1.853
334,1.878
335,1.801
336,1.796
337,1.999
338,2.113
339,1.894
340,1.791
341,2.048
342,1.920
343,1.846
344,1.859
345,1.858
346,1.787
347,1.831
348,1.892
349,1.772
350,1.789
351,1.906
352,1.766
353,1.766
354,1.936
355,2.074
356,1.785
357,1.910
358,1.879
359,1.779
360,1.860
361,1.785
362,1.841
363,1.942
364,1.817
365,1.809
366,1.869
367,1.854
368,1.934
369,1.806
370,1.781
371,1.857
372,1.795
373,1.791
374,1.871
375,1.843
376,1.932
377,1.764
378,1.771
379,1.844
380,1.928
381,1.842
382,1.870
383,1.799
384,4.227
385,2.139
386,1.852
387,1.852
388,1.783
389,1.922
390,1.907
391,1.815
392,1.830
393,1.882
394,1.863
395,1.862
396,1.854
397,1.857
398,1.897
399,1.831
400,1.773
401,1.788
402,1.803
403,1.937
404,1.871
405,1.843
406,1.860
407,1.855
408,1.868
409,1.780
410,1.925
411,1.851
412,1.889
413,1.837
414,1.848
415,1.811
416,1.973
417,1.903
418,1.775
419,1.944
420,1.755
421,1.940
422,1.854
423,1.842
424,1.754
425,1.885
426,1.781
427,1.754
428,1.849
429,1.806
430,1.916
431,1.850
432,1.859
433,1.754
434,1.764
435,1.914
436,1.825
437,1.854
438,1.756
439,1.833
440,2.117
441,1.847
442,1.844
443,1.795
444,1.780
445,1.788
446,1.824
447,1.895
448,2.089
449,1.826
450,1.926
451,1.843
452,1.835
453,1.767
454,1.860
455,1.848
456,1.840
457,1.836
458,1.771
459,1.891
460,1.861
461,1.786
462,1.870
463,1.827
464,1.778
465,1.796
466,1.865
467,1.858
468,1.799
469,1.929
470,1.834
471,1.834
472,1.949
473,1.840
474,1.836
475,1.854
476,1.772
477,2.113
478,1.912
479,1.892
480,1.822
481,1.886
482,1.834
483,1.952
484,1.870
485,1.837
486,1.800
487,1.793
488,1.783
489,1.806
490,1.775
491,1.763
492,1.860
493,1.810
494,1.925
495,1.790
496,1.892
497,1.872
498,1.881
499,1.901
500,1.937
501,1.919
502,1.886
503,1.859
504,1.926
505,1.922
506,2.301
507,1.941
508,1.922
509,1.948
510,1.948
511,1.867
512,5.166
513,2.025
514,1.850
515,2.007
516,1.988
517,1.920
518,1.861
519,1.974
520,1.914
521,1.942
522,1.882
523,1.929
524,2.144
525,1.948
526,1.935
527,1.944
528,1.932
529,1.939
530,1.835
531,1.912
532,1.900
533,1.953
534,1.920
535,1.907
536,1.840
537,1.904
538,1.906
539,1.850
540,1.914
541,1.906
542,1.984
543,1.869
544,1.941
545,1.919
546,1.932
547,1.939
548,1.916
549,1.888
550,1.894
551,1.874
552,1.942
553,1.929
554,1.933
555,1.921
556,1.888
557,1.945
558,1.934
559,1.840
560,1.890
561,1.870
562,1.939
563,1.822
564,1.920
565,2.070
566,1.940
567,1.946
568,1.957
569,1.917
570,1.919
571,1.966
572,1.931
573,1.927
574,1.837
575,1.821
576,2.054
577,1.952
578,1.946
579,1.901
580,1.847
581,1.932
582,1.901
583,1.909
584,1.910
585,2.064
586,2.033
587,1.917
588,1.984
589,1.911
590,1.865
591,1.950
592,1.940
593,1.995
594,1.824
595,1.924
596,2.062
597,1.900
598,1.839
599,1.860
600,1.959
601,1.904
602,2.238
603,2.114
604,2.044
605,2.085
606,2.000
607,2.054
608,2.041
609,1.998
610,1.945
611,2.037
612,2.031
613,2.377
614,1.924
615,2.066
616,1.952
617,2.176
618,2.020
619,2.077
620,2.042
621,2.051
622,1.982
623,2.044
624,2.050
625,2.040
626,2.064
627,2.297
628,2.094
629,2.078
630,2.004
631,2.118
632,1.987
633,1.977
634,2.024
635,1.970
636,2.026
637,1.988
638,1.925
639,1.970
640,4.912
641,2.152
642,2.020
643,1.934
644,2.026
645,2.024
646,1.982
647,2.002
648,1.983
649,2.099
650,1.908
651,2.013
652,1.921
653,1.940
654,1.976
655,1.894
656,2.324
657,2.014
658,2.069
659,2.017
660,2.086
661,2.136
662,2.077
663,2.077
664,2.036
665,1.984
666,1.994
667,2.214
668,1.925
669,1.999
670,2.018
671,2.007
672,2.333
673,2.094
674,2.083
675,2.074
676,2.069
677,2.096
678,2.010
679,2.091
680,1.939
681,2.087
682,2.054
683,2.075
684,2.067
685,1.952
686,2.082
687,2.018
688,2.065
689,1.976
690,2.397
691,2.076
692,2.030
693,2.104
694,2.016
695,2.018
696,2.008
697,2.080
698,1.984
699,2.147
700,2.011
701,2.079
702,2.009
703,2.032
704,2.013
705,2.013
706,2.006
707,2.047
708,2.121
709,2.031
710,1.959
711,2.032
712,2.039
713,2.015
714,2.020
715,1.937
716,2.000
717,2.019
718,2.073
719,2.068
720,2.046
721,2.085
722,2.092
723,2.103
724,2.197
725,2.035
726,1.935
727,2.034
728,2.018
729,2.052
730,2.116
731,1.930
732,2.017
733,2.016
734,2.044
735,2.279
736,2.020
737,1.992
738,2.035
739,1.928
740,1.954
741,2.050
742,2.324
743,2.045
744,2.041
745,2.034
746,1.924
747,2.011
748,2.115
749,2.025
750,1.967
751,2.335
752,1.945
753,2.027
754,2.297
755,2.132
756,2.140
757,2.088
758,1.989
759,2.096
760,2.050
761,2.002
762,2.014
763,1.998
764,1.982
765,2.006
766,2.022
767,1.989
768,5.622
769,2.065
770,1.966
771,2.075
772,2.035
773,2.070
774,2.023
775,2.199
776,2.010
777,2.113
778,2.448
779,2.237
780,2.132
781,2.137
782,2.517
783,2.050
784,2.116
785,2.089
786,2.094
787,2.116
788,2.056
789,2.120
790,2.034
791,2.118
792,2.039
793,2.223
794,2.106
795,2.084
796,2.157
797,2.114
798,2.055
799,2.054
800,2.121
801,2.425
802,2.120
803,2.015
804,1.967
805,2.057
806,1.991
807,2.052
808,2.295
809,2.135
810,2.116
811,2.057
812,2.107
813,2.124
814,2.121
815,2.108
816,2.106
817,2.039
818,2.015
819,2.024
820,2.055
821,2.017
822,2.042
823,2.072
824,1.987
825,2.050
826,1.963
827,2.007
828,2.056
829,2.059
830,1.963
831,1.971
832,2.070
833,2.056
834,1.990
835,2.089
836,2.061
837,2.043
838,1.969
839,2.063
840,1.901
841,2.010
842,2.087
843,2.054
844,1.976
845,2.260
846,1.955
847,2.047
848,2.024
849,2.169
850,2.126
851,2.119
852,2.115
853,2.155
854,2.146
855,2.061
856,2.143
857,2.061
858,2.066
859,1.992
860,2.066
861,2.056
862,2.068
863,2.065
864,2.041
865,2.043
866,2.070
867,1.988
868,2.042
869,2.057
870,2.047
871,2.411
872,2.088
873,2.057
874,1.953
875,2.354
876,2.063
877,2.058
878,2.303
879,2.321
880,2.223
881,2.117
882,2.381
883,2.110
884,2.028
885,2.276
886,1.971
887,2.135
888,2.138
889,2.062
890,2.145
891,2.066
892,2.076
893,1.919
894,2.080
895,2.111
896,4.551
897,2.135
898,2.045
899,2.125
900,2.021
901,2.063
902,2.148
903,2.171
904,2.064
905,2.233
906,2.218
907,2.161
908,2.040
909,2.085
910,1.914
911,1.971
912,1.990
913,2.081
914,2.087
915,2.087
916,2.043
917,2.070
918,2.059
919,2.089
920,2.055
921,2.071
922,2.074
923,2.012
924,1.996
925,2.043
926,2.011
927,2.088
928,2.003
929,2.076
930,2.076
931,2.071
932,2.009
933,1.986
934,2.113
935,2.103
936,2.117
937,2.120
938,2.049
939,2.228
940,2.053
941,2.102
942,2.088
943,2.101
944,2.062
945,2.090
946,2.077
947,1.971
948,2.074
949,1.970
950,2.116
951,2.036
952,2.069
953,2.015
954,2.077
955,2.058
956,2.069
957,2.051
958,2.294
959,2.063
960,2.105
961,2.123
962,2.107
963,2.188
964,2.080
965,2.040
966,2.128
967,2.142
968,2.069
969,2.093
970,2.057
971,2.047
972,2.085
973,1.971
974,2.092
975,2.065
976,1.975
977,2.067
978,2.076
979,2.079
980,2.083
981,2.257
982,2.099
983,2.153
984,1.980
985,2.410
986,2.064
987,2.056
988,2.053
989,2.158
990,2.069
991,2.080
992,2.195
993,2.021
994,2.147
995,2.151
996,2.038
997,2.150
998,2.121
999,2.059
