rule_index,update_us
217,7.585
218,7.476
219,7.461
220,7.482
221,7.808
222,7.539
223,7.242
224,7.282
225,7.520
226,7.935
227,7.204
228,7.320
229,7.547
230,7.556
231,7.404
232,7.541
233,7.439
234,7.379
235,7.034
236,7.264
237,7.402
238,7.426
239,7.303
240,7.330
241,7.278
242,7.555
243,7.069
244,7.378
245,7.272
246,7.505
247,7.198
248,7.091
249,7.313
250,7.676
251,7.506
252,7.375
253,13.413
254,7.491
255,7.464
256,7.292
257,7.343
258,7.892
259,7.110
260,7.368
261,7.255
262,7.504
263,7.356
264,7.458
265,7.064
266,7.314
267,7.410
268,7.637
269,7.335
270,7.376
271,7.100
272,7.428
273,7.309
274,7.314
275,7.610
276,7.374
277,7.159
278,7.268
279,6.960
280,7.406
281,7.601
282,7.336
283,7.277
284,7.362
285,7.522
286,7.452
287,7.664
288,7.166
289,7.387
290,7.365
291,7.388
292,7.202
293,7.110
294,7.314
295,7.256
296,7.554
297,7.237
298,7.334
299,7.211
300,7.383
301,7.286
302,7.764
303,7.074
304,7.169
305,7.244
306,7.498
307,7.364
308,7.166
309,7.145
310,7.287
311,7.347
312,7.224
313,7.241
314,7.560
315,7.150
316,7.403
317,7.283
318,7.425
319,7.264
320,7.424
321,7.570
322,8.084
323,7.186
324,7.096
325,7.078
326,7.396
327,12.916
328,7.190
329,7.175
330,7.646
331,7.616
332,7.638
333,7.905
334,7.680
335,7.801
336,7.577
337,7.401
338,7.731
339,7.362
340,7.411
341,7.515
342,7.141
343,7.101
344,7.605
345,7.283
346,7.773
347,7.303
348,7.397
349,7.315
350,7.711
351,7.067
352,7.286
353,7.227
354,7.597
355,7.226
356,7.186
357,7.057
358,7.454
359,7.242
360,7.697
361,7.285
362,7.230
363,7.204
364,7.490
365,7.166
366,7.754
367,7.228
368,7.519
369,7.274
370,7.555
371,7.388
372,7.259
373,7.491
374,7.367
375,7.436
376,7.252
377,7.054
378,7.264
379,7.289
380,7.217
381,13.881
382,7.382
383,7.306
384,7.254
385,6.911
386,7.444
387,7.147
388,7.437
389,7.236
390,7.220
391,7.824
392,7.445
393,7.516
394,7.367
395,7.444
396,7.235
397,7.459
398,8.083
399,7.304
400,7.444
401,7.220
402,7.402
403,7.468
404,7.347
405,7.292
406,7.336
407,7.138
408,7.374
409,7.086
410,7.165
411,7.171
412,7.396
413,7.171
414,7.385
415,7.341
416,7.447
417,7.050
418,7.313
419,7.167
420,7.290
421,7.544
422,7.208
423,7.468
424,7.240
425,7.064
426,7.235
427,7.184
428,7.284
429,7.104
430,7.457
431,7.215
432,7.202
433,7.170
434,7.530
435,7.274
436,7.386
437,7.137
438,7.336
439,7.110
440,7.256
441,7.087
442,7.388
443,7.127
444,7.338
445,7.213
446,7.135
447,7.223
448,7.934
449,7.415
450,7.151
451,6.999
452,7.864
453,7.429
454,7.652
455,7.319
456,7.263
457,7.216
458,7.450
459,7.092
460,7.312
461,8.034
462,7.874
463,7.070
464,7.480
465,7.163
466,7.359
467,6.960
468,7.462
469,7.441
470,7.304
471,7.144
472,7.319
473,7.114
474,7.911
475,7.326
476,7.439
477,7.476
478,7.205
479,7.101
480,7.186
481,7.113
482,7.754
483,7.147
484,7.378
485,7.348
486,7.326
487,7.360
488,7.366
489,7.200
490,7.490
491,7.011
492,7.452
493,7.462
494,7.172
495,7.187
496,7.600
497,7.260
498,8.260
499,7.056
