rule_index,update_us
537,3.953
538,3.679
539,3.737
540,3.684
541,3.947
542,3.949
543,3.936
544,3.868
545,3.902
546,3.719
547,3.830
548,3.780
549,3.852
550,3.639
551,3.917
552,3.988
553,3.970
554,3.830
555,3.873
556,3.789
557,3.814
558,4.117
559,3.805
560,3.874
561,4.238
562,3.977
563,3.803
564,3.867
565,4.090
566,3.812
567,4.054
568,4.359
569,3.832
570,4.270
571,3.923
572,3.808
573,3.906
574,3.795
575,4.024
576,3.834
577,3.916
578,3.757
579,3.956
580,3.954
581,3.905
582,3.747
583,4.109
584,3.711
585,3.845
586,3.899
587,3.921
588,3.920
589,3.852
590,3.690
591,4.003
592,3.771
593,3.885
594,3.968
595,3.976
596,3.825
597,4.071
598,4.157
599,4.053
600,4.150
601,4.195
602,4.245
603,3.802
604,4.000
605,3.805
606,3.811
607,3.989
608,3.819
609,3.885
610,4.006
611,3.969
612,4.057
613,3.929
614,3.902
615,3.953
616,3.984
617,4.064
618,4.002
619,3.840
620,4.253
621,4.022
622,3.666
623,3.819
624,3.741
625,3.765
626,3.889
627,4.127
628,4.062
629,4.415
630,3.868
631,3.980
632,4.010
633,4.124
634,3.916
635,3.939
636,3.973
637,3.943
638,4.006
639,4.731
640,8.489
641,4.025
642,3.613
643,3.970
644,4.300
645,3.971
646,4.066
647,4.123
648,4.109
649,4.091
650,3.898
651,3.836
652,4.042
653,3.964
654,4.180
655,4.075
656,3.908
657,4.125
658,3.847
659,4.083
660,3.953
661,4.050
662,3.867
663,3.902
664,3.845
665,4.005
666,3.650
667,3.764
668,3.931
669,4.125
670,3.830
671,3.704
672,4.205
673,3.953
674,3.808
675,3.934
676,4.080
677,4.054
678,3.764
679,3.951
680,3.975
681,3.821
682,3.835
683,3.872
684,3.837
685,4.160
686,3.955
687,4.027
688,3.712
689,3.873
690,4.007
691,3.945
692,3.833
693,3.859
694,3.667
695,3.783
696,3.949
697,3.975
698,4.107
699,3.675
700,4.154
701,4.045
702,3.787
703,3.838
704,3.796
705,3.938
706,3.700
707,3.681
708,3.612
709,3.839
710,3.930
711,3.785
712,4.152
713,4.046
714,3.769
715,3.838
716,3.778
717,4.072
718,3.909
719,4.046
720,4.101
721,3.926
722,3.689
723,3.681
724,3.974
725,3.867
726,3.794
727,3.907
728,3.861
729,3.819
730,3.730
731,4.002
732,3.939
733,3.987
734,3.945
735,3.875
736,3.821
737,4.126
738,3.891
739,4.176
740,3.769
741,3.867
742,3.866
743,3.870
744,3.769
745,4.109
746,3.664
747,3.728
748,3.944
749,3.815
750,4.586
751,3.751
752,3.969
753,4.128
754,3.730
755,3.877
756,3.790
757,3.883
758,3.852
759,127.529
760,3.700
761,4.031
762,3.863
763,3.878
764,3.735
765,3.814
766,3.842
767,4.007
768,9.478
769,3.928
770,3.874
771,3.988
772,3.747
773,3.814
774,4.087
775,4.090
776,4.296
777,3.704
778,4.242
779,3.802
780,3.991
781,4.011
782,4.015
783,3.825
784,4.403
785,3.954
786,3.922
787,3.912
788,3.859
789,3.929
790,3.772
791,3.810
792,3.831
793,3.869
794,3.868
795,3.865
796,3.797
797,3.730
798,4.161
799,3.833
800,3.872
801,3.902
802,3.817
803,4.146
804,3.912
805,4.072
806,4.061
807,3.906
808,4.044
809,3.960
810,3.935
811,4.042
812,4.082
813,3.884
814,3.936
815,4.148
816,3.740
817,4.147
818,4.065
819,4.196
820,3.928
821,4.116
822,3.671
823,3.867
824,3.695
825,4.073
826,4.037
827,3.685
828,3.790
829,3.777
830,3.859
831,3.925
832,3.705
833,3.772
834,3.759
835,4.108
836,3.722
837,4.016
838,4.182
839,3.841
840,3.929
841,3.953
842,3.861
843,4.449
844,4.224
845,3.697
846,4.261
847,3.936
848,3.860
849,3.840
850,4.154
851,3.867
852,3.879
853,4.051
854,3.757
855,3.959
856,3.876
857,3.894
858,3.996
859,3.717
860,3.878
861,3.791
862,4.173
863,3.812
864,3.859
865,3.923
866,3.858
867,4.206
868,4.130
869,3.786
870,3.676
871,3.995
872,3.809
873,6.772
874,4.223
875,3.713
876,3.702
877,4.098
878,4.025
879,4.159
880,3.752
881,4.021
882,4.119
883,4.370
884,3.885
885,4.055
886,3.935
887,3.887
888,3.729
889,3.809
890,3.763
891,3.903
892,3.840
893,3.745
894,3.691
895,3.806
896,9.044
897,3.812
898,4.055
899,4.030
900,3.813
901,3.923
902,3.838
903,3.971
904,3.738
905,3.836
906,3.895
907,4.031
908,4.165
909,4.049
910,4.340
911,4.267
912,3.938
913,4.156
914,4.012
915,3.911
916,3.797
917,3.885
918,3.984
919,3.789
920,3.886
921,3.846
922,3.918
923,3.863
924,3.759
925,3.740
926,3.899
927,4.134
928,3.704
929,3.651
930,3.728
931,3.785
932,3.775
933,3.977
934,4.031
935,3.979
936,4.100
937,3.901
938,4.178
939,4.187
940,3.949
941,4.363
942,3.921
943,3.967
944,4.121
945,3.630
946,3.851
947,3.971
948,3.865
949,4.068
950,3.922
951,3.945
952,4.050
953,3.749
954,3.822
955,3.855
956,3.832
957,3.861
958,3.909
959,3.835
960,3.708
961,3.653
962,3.801
963,3.887
964,3.900
965,7.202
966,5.198
967,3.977
968,3.802
969,3.875
970,3.724
971,4.032
972,3.799
973,3.890
974,4.012
975,4.130
976,3.842
977,3.840
978,3.988
979,3.852
980,3.855
981,3.734
982,3.778
983,4.016
984,3.920
985,3.722
986,3.912
987,3.945
988,3.741
989,3.833
990,4.080
991,3.805
992,3.714
993,3.981
994,5.256
995,3.873
996,4.026
997,3.958
998,3.926
999,4.295
