rule_index,update_us
363,7.047
364,7.376
365,7.173
366,7.304
367,7.486
368,7.441
369,7.641
370,7.602
371,7.575
372,7.270
373,7.460
374,7.252
375,7.129
376,7.130
377,12.872
378,7.296
379,7.741
380,8.127
381,7.321
382,7.217
383,7.209
384,23.536
385,8.001
386,7.594
387,6.627
388,6.593
389,6.087
390,5.714
391,5.610
392,5.756
393,6.076
394,5.750
395,5.785
396,5.895
397,6.005
398,5.553
399,6.380
400,6.233
401,5.825
402,5.921
403,6.366
404,5.730
405,5.685
406,5.757
407,5.814
408,5.485
409,5.810
410,5.751
411,6.207
412,6.249
413,5.958
414,5.716
415,5.796
416,6.468
417,6.068
418,5.848
419,5.471
420,6.562
421,6.240
422,6.116
423,5.771
424,5.861
425,5.896
426,5.778
427,6.026
428,6.158
429,5.830
430,5.786
431,5.919
432,6.386
433,5.810
434,6.022
435,6.306
436,5.824
437,6.073
438,5.982
439,5.750
440,6.197
441,5.883
442,5.838
443,6.180
444,5.691
445,5.998
446,6.356
447,6.289
448,5.877
449,5.904
450,6.073
451,5.705
452,5.782
453,6.138
454,5.761
455,5.950
456,5.802
457,5.806
458,5.766
459,5.991
460,5.647
461,6.056
462,5.827
463,5.815
464,6.037
465,5.588
466,5.840
467,6.171
468,5.922
469,5.964
470,5.614
471,5.814
472,5.719
473,6.087
474,5.907
475,6.397
476,5.521
477,6.126
478,5.901
479,6.253
480,5.733
481,5.989
482,5.789
483,5.650
484,5.921
485,5.751
486,5.851
487,5.945
488,6.016
489,6.098
490,5.974
491,5.786
492,6.586
493,5.828
494,6.148
495,5.748
496,5.640
497,5.758
498,5.850
499,5.947
500,5.875
501,5.720
502,5.693
503,6.125
504,5.855
505,6.056
506,5.915
507,6.088
508,5.761
509,5.664
510,5.813
511,5.593
512,15.249
513,6.147
514,5.717
515,5.757
516,6.059
517,5.655
518,5.595
519,6.449
520,5.650
521,6.002
522,5.750
523,5.816
524,5.935
525,5.903
526,5.617
527,5.759
528,5.663
529,5.904
530,5.791
531,5.795
532,5.885
533,6.219
534,5.669
535,5.854
536,5.769
537,5.695
538,5.795
539,5.892
540,5.472
541,5.948
542,5.922
543,5.804
544,5.812
545,5.871
546,5.660
547,6.147
548,5.794
549,5.634
550,87.542
551,6.723
552,5.890
553,6.038
554,5.853
555,6.648
556,5.617
557,5.916
558,5.565
559,6.145
560,5.663
561,6.242
562,5.547
563,5.857
564,5.656
565,5.864
566,5.865
567,6.162
568,5.787
569,5.752
570,6.108
571,5.640
572,5.513
573,5.659
574,5.494
575,5.876
576,5.659
577,5.590
578,5.656
579,5.707
580,6.101
581,6.124
582,5.637
583,5.780
584,5.873
585,5.801
586,5.770
587,6.005
588,5.617
589,6.367
590,5.577
591,5.787
592,5.922
593,5.913
594,5.519
595,5.991
596,6.022
597,5.729
598,5.734
599,5.977
600,5.661
601,6.222
602,6.282
603,6.158
604,6.016
605,5.840
606,5.862
607,5.710
608,5.665
609,5.978
610,5.676
611,5.982
612,16.106
613,5.435
614,5.515
615,5.501
616,5.444
617,5.780
618,5.651
619,5.877
620,5.632
621,5.846
622,5.624
623,5.830
624,5.533
625,5.614
626,5.450
627,5.614
628,5.266
629,5.658
630,5.487
631,5.844
632,5.455
633,5.644
634,5.553
635,5.982
636,5.381
637,5.757
638,5.635
639,5.599
640,17.515
641,6.430
642,5.577
643,5.727
644,5.445
645,5.778
646,5.442
647,5.617
648,5.554
649,5.711
650,5.818
651,5.666
652,5.475
653,5.505
654,5.509
655,5.620
656,5.932
657,5.541
658,5.285
659,6.054
660,5.400
661,5.412
662,6.103
663,5.487
664,5.591
665,5.565
666,5.583
667,5.519
668,5.892
669,5.892
670,5.218
671,5.656
672,5.593
673,5.649
674,5.541
675,5.359
676,5.348
677,5.571
678,5.625
679,5.531
680,5.991
681,5.889
682,5.459
683,5.624
684,5.509
685,5.502
686,5.482
687,5.452
688,5.390
689,5.649
690,5.578
691,5.784
692,5.770
693,5.391
694,5.568
695,5.697
696,5.397
697,5.445
698,5.449
699,5.495
700,5.714
701,5.775
702,5.679
703,6.177
704,5.574
705,5.482
706,5.565
707,5.626
708,5.585
709,5.630
710,5.398
711,5.673
712,5.332
713,5.479
714,5.680
715,5.562
716,5.312
717,5.493
718,5.661
719,5.462
720,5.557
721,5.879
722,5.510
723,5.711
724,5.734
725,5.871
726,5.367
727,5.717
728,5.461
729,5.963
730,5.274
731,5.416
732,5.203
733,5.458
734,5.884
735,6.437
736,5.606
737,5.843
738,6.771
739,5.885
740,5.926
741,5.615
742,6.114
743,5.662
744,5.335
745,5.459
746,5.509
747,5.492
748,5.650
749,5.612
750,5.399
751,5.660
752,5.621
753,5.698
754,5.592
755,5.770
756,5.848
757,5.692
758,5.397
759,5.574
760,5.601
761,5.637
762,5.631
763,5.526
764,5.408
765,5.921
766,5.518
767,6.000
768,14.685
769,5.610
770,5.880
771,6.304
772,5.709
773,5.708
774,5.421
775,5.732
776,5.549
777,5.756
778,5.633
779,5.814
780,5.334
781,5.576
782,5.580
783,5.814
784,5.568
785,5.710
786,5.546
787,5.498
788,5.489
789,5.783
790,5.630
791,5.651
792,5.515
793,5.444
794,5.494
795,5.457
796,5.610
797,5.640
798,5.348
799,5.824
800,5.467
801,6.055
802,5.603
803,5.598
804,5.859
805,5.727
806,5.684
807,5.587
808,5.672
809,5.611
810,5.703
811,5.481
812,5.463
813,5.564
814,5.473
815,5.831
816,5.261
817,5.888
818,5.391
819,5.705
820,5.682
821,5.517
822,5.498
823,5.658
824,5.274
825,5.541
826,5.365
827,5.787
828,5.305
829,5.434
830,5.524
831,24.997
832,6.051
833,5.906
834,5.942
835,5.598
836,5.701
837,5.687
838,6.155
839,5.661
840,6.022
841,5.505
842,5.919
843,6.031
844,5.484
845,6.355
846,5.796
847,5.416
848,5.618
849,5.459
850,5.943
851,5.619
852,5.672
853,5.425
854,5.960
855,5.564
856,5.673
857,5.464
858,5.694
859,5.557
860,5.686
861,5.530
862,5.578
863,5.640
864,5.848
865,5.374
866,5.472
867,5.411
868,5.560
869,5.337
870,5.686
871,5.444
872,5.591
873,5.361
874,5.559
875,5.800
876,5.849
877,5.612
878,6.079
879,5.730
880,5.793
881,5.703
882,5.706
883,5.766
884,5.502
885,5.641
886,5.541
887,5.719
888,6.169
889,5.496
890,5.646
891,5.414
892,5.601
893,5.568
894,61.430
895,5.894
896,14.741
897,5.577
898,6.027
899,5.666
900,5.691
901,5.717
902,5.653
903,5.491
904,5.703
905,5.400
906,5.794
907,5.480
908,6.094
909,5.429
910,5.779
911,5.587
912,6.095
913,5.499
914,5.394
915,5.411
916,5.375
917,5.473
918,5.538
919,5.565
920,5.387
921,5.710
922,5.540
923,5.357
924,5.439
925,5.578
926,6.051
927,5.393
928,5.745
929,5.454
930,5.526
931,5.609
932,5.385
933,5.381
934,5.855
935,5.326
936,5.855
937,5.438
938,5.606
939,5.796
940,6.274
941,6.001
942,5.648
943,5.655
944,5.784
945,5.623
946,5.888
947,5.457
948,5.506
949,5.438
950,5.597
951,5.371
952,5.564
953,5.523
954,5.629
955,5.423
956,5.518
957,5.413
958,5.678
959,5.895
960,5.482
961,5.512
962,5.656
963,5.345
964,5.649
965,5.505
966,5.758
967,4.815
968,5.628
969,5.621
970,5.769
971,5.500
972,5.436
973,5.733
974,5.632
975,5.628
976,6.185
977,5.330
978,5.573
979,5.888
980,5.320
981,5.840
982,5.722
983,5.352
984,5.747
985,5.494
986,5.588
987,5.486
988,5.485
989,5.675
990,5.645
991,5.509
992,5.733
993,5.362
994,5.860
995,5.501
996,5.575
997,5.956
998,5.380
999,5.613
1000,4.233
1001,4.355
1002,4.007
1003,3.928
1004,4.194
1005,4.181
1006,4.118
1007,4.287
1008,4.107
1009,4.063
1010,3.870
1011,4.404
1012,4.190
1013,4.033
1014,4.082
1015,4.243
1016,4.313
1017,3.965
1018,4.106
1019,3.715
1020,3.866
1021,4.276
1022,4.285
1023,4.199
1024,14.504
1025,4.797
1026,4.361
1027,4.315
1028,4.837
1029,4.470
1030,4.293
1031,4.116
1032,3.828
1033,3.966
1034,3.874
1035,3.938
1036,3.787
1037,3.851
1038,4.256
1039,4.130
1040,4.391
1041,4.660
1042,4.047
1043,4.030
1044,3.949
1045,3.719
1046,3.996
1047,4.396
1048,3.928
1049,3.813
1050,4.022
1051,4.088
1052,3.877
1053,4.273
1054,4.643
1055,4.131
1056,4.207
1057,4.735
1058,4.546
1059,4.020
1060,4.512
1061,4.410
1062,3.912
1063,3.916
1064,4.454
1065,4.163
1066,3.753
1067,4.025
1068,4.318
1069,4.225
1070,3.971
1071,4.121
1072,4.165
1073,4.470
1074,4.285
1075,4.080
1076,3.975
1077,4.017
1078,4.358
1079,4.234
1080,4.403
1081,3.957
1082,4.059
1083,3.939
1084,4.058
1085,4.323
1086,3.902
1087,3.821
1088,4.270
1089,4.090
1090,4.459
1091,3.770
1092,3.904
1093,3.895
1094,4.353
1095,4.044
1096,4.034
1097,3.811
1098,4.042
1099,3.691
1100,4.131
1101,4.469
1102,4.121
1103,4.575
1104,4.029
1105,4.416
1106,4.118
1107,4.030
1108,4.007
1109,3.817
1110,3.901
1111,3.894
1112,4.399
1113,3.935
1114,3.904
1115,3.923
1116,3.855
1117,3.681
1118,4.371
1119,3.894
1120,4.152
1121,4.383
1122,4.045
1123,4.484
1124,3.963
1125,4.208
1126,4.443
1127,4.477
1128,4.392
1129,4.022
1130,4.172
1131,3.642
1132,4.501
1133,4.095
1134,3.928
1135,3.739
1136,4.325
1137,4.158
1138,3.848
1139,3.745
1140,4.544
1141,3.704
1142,4.126
1143,3.834
1144,4.028
1145,3.757
1146,3.865
1147,3.696
1148,4.030
1149,4.150
1150,4.117
1151,4.324
1152,9.104
1153,4.090
1154,5.369
1155,3.980
1156,4.251
1157,4.140
1158,4.232
1159,5.560
1160,4.649
1161,4.116
1162,4.535
1163,4.020
1164,3.869
1165,3.831
1166,3.703
1167,3.904
1168,4.262
1169,3.748
1170,3.827
1171,4.948
1172,4.349
1173,4.173
1174,4.151
1175,4.129
1176,3.827
1177,3.749
1178,3.874
1179,3.852
1180,3.925
1181,3.912
1182,3.957
1183,3.730
1184,4.051
1185,4.250
1186,4.218
1187,4.015
1188,4.104
1189,4.547
1190,4.376
1191,4.877
1192,4.173
1193,4.013
1194,4.207
1195,3.993
1196,4.236
1197,3.930
1198,4.090
1199,3.919
1200,4.372
1201,3.828
1202,4.287
1203,4.002
1204,3.917
1205,3.871
1206,3.885
1207,3.933
1208,4.014
1209,4.215
1210,3.973
1211,3.945
1212,4.527
1213,4.239
1214,3.934
1215,3.979
1216,3.950
1217,3.880
1218,4.196
1219,3.764
1220,3.861
1221,3.848
1222,3.854
1223,3.798
1224,4.275
1225,4.256
1226,4.021
1227,4.104
1228,4.756
1229,4.039
1230,3.951
1231,4.207
1232,3.981
1233,3.696
1234,3.952
1235,4.564
1236,4.088
1237,3.792
1238,4.015
1239,4.387
1240,3.959
1241,3.685
1242,4.062
1243,3.940
1244,3.919
1245,4.056
1246,3.892
1247,3.945
1248,4.018
1249,4.158
1250,4.567
1251,4.084
1252,3.994
1253,4.037
1254,4.180
1255,4.044
1256,3.859
1257,4.333
1258,4.219
1259,4.034
1260,4.171
1261,3.931
1262,3.895
1263,4.069
1264,3.907
1265,4.375
1266,4.038
1267,3.855
1268,4.711
1269,4.073
1270,4.358
1271,4.427
1272,4.169
1273,3.897
1274,4.174
1275,3.819
1276,4.039
1277,3.681
1278,3.787
1279,3.703
1280,9.313
1281,3.950
1282,3.807
1283,4.018
1284,3.980
1285,3.570
1286,4.501
1287,4.049
1288,4.149
1289,3.758
1290,3.932
1291,3.940
1292,3.805
1293,3.925
1294,4.949
1295,4.206
1296,4.307
1297,3.723
1298,4.056
1299,4.166
1300,3.941
1301,3.925
1302,3.993
1303,3.866
1304,4.304
1305,3.827
1306,4.090
1307,3.985
1308,4.597
1309,4.053
1310,4.371
1311,5.685
1312,4.025
1313,3.871
1314,3.994
1315,4.600
1316,4.160
1317,3.765
1318,4.049
1319,3.854
1320,3.960
1321,4.029
1322,4.095
1323,3.948
1324,3.847
1325,4.013
1326,4.044
1327,3.832
1328,4.581
1329,3.792
1330,3.857
1331,3.846
1332,4.410
1333,4.014
1334,3.788
1335,4.147
1336,4.059
1337,3.740
1338,4.117
1339,4.025
1340,4.124
1341,3.936
1342,4.189
1343,4.028
1344,3.844
1345,3.793
1346,4.123
1347,4.022
1348,4.350
1349,4.303
1350,4.307
1351,4.336
1352,3.945
1353,3.985
1354,4.145
1355,3.811
1356,4.081
1357,4.062
1358,3.982
1359,4.086
1360,4.435
1361,3.941
1362,3.823
1363,3.925
1364,4.768
1365,4.259
1366,4.381
1367,4.061
1368,4.024
1369,4.371
1370,4.203
1371,3.685
1372,4.134
1373,3.873
1374,3.938
1375,3.746
1376,4.077
1377,4.128
1378,3.926
1379,4.053
1380,3.936
1381,4.606
1382,4.148
1383,4.043
1384,4.053
1385,3.783
1386,3.914
1387,3.816
1388,4.279
1389,3.790
1390,4.025
1391,3.953
1392,7.991
1393,4.896
1394,4.591
1395,4.144
1396,3.862
1397,3.937
1398,3.999
1399,3.876
1400,4.057
1401,3.861
1402,3.822
1403,3.998
1404,4.052
1405,3.814
1406,4.030
1407,3.917
1408,9.322
1409,4.084
1410,3.901
1411,3.775
1412,4.109
1413,3.831
1414,3.808
1415,4.112
1416,4.099
1417,4.087
1418,4.246
1419,3.678
1420,4.050
1421,3.784
1422,4.171
1423,4.027
1424,3.967
1425,3.838
1426,3.900
1427,3.545
1428,4.095
1429,3.932
1430,3.934
1431,3.771
1432,3.894
1433,3.807
1434,4.290
1435,3.916
1436,4.020
1437,3.864
1438,3.982
1439,5.014
1440,4.371
1441,3.904
1442,4.016
1443,4.131
1444,3.837
1445,4.245
1446,3.895
1447,3.662
1448,3.995
1449,4.047
1450,4.125
1451,3.884
1452,4.007
1453,4.067
1454,3.890
1455,3.819
1456,4.129
1457,4.019
1458,3.975
1459,3.859
1460,4.066
1461,3.878
1462,4.027
1463,3.909
1464,4.023
1465,3.860
1466,4.126
1467,3.662
1468,4.062
1469,3.772
1470,4.117
1471,4.022
1472,3.841
1473,4.065
1474,4.607
1475,3.775
1476,4.275
1477,3.810
1478,3.887
1479,4.284
1480,4.154
1481,4.272
1482,4.040
1483,3.782
1484,3.872
1485,3.858
1486,3.844
1487,3.699
1488,3.804
1489,3.780
1490,3.910
1491,4.032
1492,3.780
1493,4.131
1494,4.110
1495,4.404
1496,4.191
1497,3.978
1498,4.548
1499,3.834
1500,4.234
1501,3.699
1502,3.898
1503,3.692
1504,3.740
1505,3.922
1506,3.900
1507,3.802
1508,3.906
1509,3.650
1510,3.831
1511,3.833
1512,4.011
1513,3.944
1514,3.903
1515,3.701
1516,4.136
1517,3.861
1518,3.889
1519,3.999
1520,4.120
1521,4.112
1522,3.977
1523,4.185
1524,4.380
1525,4.249
1526,4.035
1527,3.788
1528,4.084
1529,3.826
1530,4.122
1531,4.035
1532,3.870
1533,3.754
1534,3.874
1535,3.714
1536,8.856
1537,4.045
1538,4.157
1539,3.979
1540,4.414
1541,3.835
1542,3.835
1543,3.839
1544,3.912
1545,3.706
1546,3.990
1547,3.715
1548,3.793
1549,3.950
1550,4.077
1551,3.678
1552,4.009
1553,4.374
1554,3.765
1555,3.892
1556,3.941
1557,3.821
1558,3.893
1559,28.761
1560,4.158
1561,4.370
1562,3.924
1563,20.375
1564,3.637
1565,4.124
1566,3.987
1567,3.939
1568,3.950
1569,3.899
1570,3.776
1571,4.569
1572,4.253
1573,3.915
1574,3.782
1575,3.831
1576,4.064
1577,3.711
1578,3.811
1579,4.023
1580,7.027
1581,4.316
1582,4.868
1583,4.117
1584,4.055
1585,3.866
1586,4.445
1587,4.637
1588,4.186
1589,4.223
1590,4.006
1591,3.916
1592,3.790
1593,4.452
1594,4.107
1595,3.925
1596,4.114
1597,4.218
1598,4.053
1599,4.309
1600,3.635
1601,4.609
1602,4.275
1603,4.209
1604,3.790
1605,4.424
1606,4.172
1607,4.088
1608,3.843
1609,3.918
1610,3.917
1611,3.890
1612,4.091
1613,4.172
1614,3.914
1615,4.157
1616,3.966
1617,5.145
1618,4.715
1619,4.090
1620,4.348
1621,4.102
1622,4.009
1623,4.327
1624,4.089
1625,4.041
1626,4.459
1627,3.923
1628,3.785
1629,3.891
1630,3.813
1631,3.930
1632,4.037
1633,4.011
1634,3.851
1635,4.220
1636,3.772
1637,3.791
1638,3.890
1639,3.933
1640,3.918
1641,3.811
1642,4.072
1643,4.226
1644,3.713
1645,4.157
1646,4.188
1647,3.923
1648,3.932
1649,4.053
1650,4.331
1651,4.055
1652,4.284
1653,3.889
1654,3.974
1655,4.070
1656,3.887
1657,3.996
1658,3.803
1659,3.905
1660,3.749
1661,4.286
1662,3.823
1663,4.039
1664,8.925
1665,3.928
1666,3.837
1667,4.147
1668,3.820
1669,4.259
1670,3.742
1671,3.868
1672,4.168
1673,3.972
1674,3.878
1675,3.814
1676,3.824
1677,3.849
1678,3.881
1679,3.886
1680,3.839
1681,3.888
1682,4.033
1683,4.225
1684,3.967
1685,4.094
1686,3.802
1687,3.816
1688,3.704
1689,4.016
1690,3.873
1691,3.781
1692,3.883
1693,4.272
1694,3.722
1695,3.992
1696,3.779
1697,4.242
1698,4.035
1699,3.795
1700,3.878
1701,4.107
1702,3.863
1703,4.020
1704,3.876
1705,4.640
1706,3.825
1707,3.843
1708,3.904
1709,3.849
1710,3.779
1711,4.147
1712,3.871
1713,4.329
1714,3.914
1715,3.811
1716,4.019
1717,4.258
1718,3.863
1719,4.000
1720,4.027
1721,3.884
1722,4.059
1723,3.732
1724,3.857
1725,4.206
1726,3.868
1727,4.770
1728,3.930
1729,4.224
1730,4.328
1731,4.118
1732,3.825
1733,4.230
1734,4.240
1735,3.819
1736,4.351
1737,3.978
1738,4.051
1739,3.805
1740,3.961
1741,3.810
1742,3.925
1743,3.711
1744,3.756
1745,3.854
1746,3.977
1747,4.013
1748,4.163
1749,4.451
1750,3.972
1751,4.019
1752,4.394
1753,4.022
1754,4.224
1755,3.974
1756,3.720
1757,4.058
1758,3.957
1759,3.853
1760,3.746
1761,4.210
1762,3.804
1763,55.320
1764,4.132
1765,4.184
1766,3.812
1767,4.037
1768,3.941
1769,4.082
1770,4.160
1771,3.806
1772,4.554
1773,4.081
1774,3.941
1775,3.659
1776,4.134
1777,4.062
1778,3.960
1779,3.998
1780,15.610
1781,4.675
1782,3.922
1783,4.364
1784,3.875
1785,4.409
1786,3.978
1787,4.189
1788,3.929
1789,4.556
1790,3.831
1791,3.884
1792,9.987
1793,3.954
1794,4.247
1795,3.766
1796,4.023
1797,3.900
1798,3.875
1799,4.395
1800,4.049
1801,4.031
1802,3.788
1803,3.761
1804,3.833
1805,3.887
1806,4.236
1807,3.883
1808,3.825
1809,4.043
1810,4.648
1811,3.946
1812,4.234
1813,4.263
1814,3.803
1815,4.079
1816,4.072
1817,3.862
1818,3.878
1819,4.110
1820,4.012
1821,3.966
1822,3.875
1823,4.002
1824,4.090
1825,4.002
1826,3.995
1827,3.861
1828,3.646
1829,4.422
1830,3.680
1831,4.031
1832,3.953
1833,4.001
1834,3.847
1835,3.841
1836,4.053
1837,4.147
1838,4.064
1839,3.779
1840,4.050
1841,4.175
1842,3.845
1843,4.054
1844,4.134
1845,4.356
1846,3.877
1847,4.044
1848,3.929
1849,4.020
1850,3.869
1851,3.969
1852,3.816
1853,4.361
1854,3.685
1855,3.812
1856,3.781
1857,3.898
1858,3.760
1859,4.204
1860,3.872
1861,3.820
1862,3.850
1863,3.888
1864,3.891
1865,4.131
1866,4.014
1867,3.846
1868,4.180
1869,4.475
1870,4.741
1871,4.127
1872,3.896
1873,4.463
1874,3.783
1875,3.666
1876,3.881
1877,4.036
1878,3.734
1879,3.665
1880,3.844
1881,3.990
1882,3.833
1883,3.737
1884,4.068
1885,4.282
1886,3.968
1887,4.055
1888,3.789
1889,4.126
1890,3.843
1891,3.985
1892,4.061
1893,3.860
1894,3.820
1895,3.932
1896,3.834
1897,4.011
1898,4.214
1899,4.383
1900,4.022
1901,4.054
1902,3.663
1903,3.723
1904,3.700
1905,3.943
1906,3.888
1907,4.028
1908,4.259
1909,4.475
1910,3.747
1911,3.826
1912,4.281
1913,4.038
1914,3.936
1915,4.087
1916,4.073
1917,4.114
1918,4.009
1919,4.163
1920,9.288
1921,4.157
1922,3.855
1923,4.051
1924,3.872
1925,4.537
1926,3.784
1927,4.005
1928,3.845
1929,3.977
1930,3.686
1931,4.100
1932,3.710
1933,3.872
1934,3.755
1935,3.769
1936,3.897
1937,4.037
1938,3.704
1939,3.947
1940,3.823
1941,3.806
1942,4.304
1943,3.938
1944,3.840
1945,3.925
1946,3.740
1947,3.865
1948,3.797
1949,3.951
1950,3.695
1951,3.925
1952,3.801
1953,3.931
1954,3.651
1955,4.038
1956,3.933
1957,4.316
1958,3.950
1959,3.956
1960,3.944
1961,3.834
1962,3.721
1963,3.944
1964,3.882
1965,4.012
1966,3.804
1967,3.890
1968,3.611
1969,3.874
1970,3.753
1971,4.463
1972,4.269
1973,4.084
1974,3.914
1975,3.952
1976,3.786
1977,3.927
1978,4.334
1979,4.092
1980,3.964
1981,4.048
1982,3.774
1983,3.916
1984,4.012
1985,4.128
1986,4.283
1987,3.933
1988,3.799
1989,3.957
1990,3.841
1991,4.221
1992,3.926
1993,4.650
1994,4.568
1995,4.086
1996,4.069
1997,4.358
1998,3.891
1999,3.999
