rule_index,update_us
333,4.214
334,28.020
335,5.378
336,6.343
337,5.015
338,5.297
339,4.926
340,4.713
341,4.025
342,4.213
343,4.281
344,4.308
345,3.967
346,4.019
347,4.051
348,3.989
349,3.926
350,3.949
351,26.224
352,4.491
353,4.048
354,4.027
355,4.081
356,4.027
357,4.012
358,3.894
359,4.270
360,4.193
361,4.167
362,3.952
363,4.107
364,4.060
365,3.974
366,3.896
367,4.209
368,3.943
369,4.049
370,28.652
371,4.162
372,4.162
373,4.193
374,4.136
375,3.802
376,4.167
377,4.314
378,4.100
379,4.288
380,4.376
381,4.190
382,4.561
383,3.989
384,9.439
385,4.230
386,4.080
387,28.363
388,4.529
389,4.125
390,3.993
391,4.069
392,4.172
393,3.952
394,4.136
395,4.068
396,4.040
397,4.442
398,4.185
399,4.172
400,4.161
401,4.161
402,3.947
403,4.366
404,4.233
405,4.240
406,15.325
407,3.923
408,3.923
409,4.321
410,4.661
411,4.302
412,4.267
413,4.041
414,4.112
415,4.025
416,4.367
417,4.220
418,4.143
419,4.064
420,4.109
421,4.149
422,4.086
423,4.230
424,26.511
425,4.383
426,3.829
427,4.167
428,4.218
429,4.453
430,4.069
431,4.209
432,3.950
433,4.293
434,4.396
435,4.124
436,4.464
437,4.074
438,4.108
439,4.067
440,4.117
441,4.377
442,3.912
443,25.453
444,4.255
445,4.024
446,4.105
447,4.003
448,4.204
449,3.984
450,4.249
451,3.896
452,4.293
453,5.131
454,4.163
455,3.984
456,4.324
457,4.248
458,4.402
459,4.199
460,28.817
461,4.230
462,4.130
463,4.099
464,4.185
465,3.944
466,4.064
467,4.225
468,4.143
469,3.999
470,4.183
471,4.176
472,4.335
473,4.024
474,4.025
475,4.363
476,4.144
477,4.010
478,3.989
479,4.131
480,4.737
481,4.024
482,4.006
483,4.024
484,4.395
485,4.368
486,4.043
487,4.051
488,4.318
489,3.920
490,4.016
491,4.081
492,4.228
493,4.158
494,3.994
495,4.330
496,4.011
497,4.290
498,4.162
499,3.992
500,6.897
501,4.305
502,4.250
503,4.702
504,4.600
505,4.543
506,4.826
507,4.565
508,4.377
509,4.409
510,4.884
511,4.647
512,10.964
513,4.514
514,4.361
515,4.561
516,4.600
517,4.524
518,4.739
519,4.465
520,4.430
521,4.174
522,4.476
523,4.381
524,4.494
525,4.403
526,4.719
527,4.084
528,4.453
529,4.250
530,4.404
531,4.129
532,4.779
533,4.469
534,4.510
535,4.343
536,4.381
537,4.225
538,4.467
539,4.096
540,4.090
541,4.497
542,4.522
543,4.358
544,4.560
545,4.306
546,4.461
547,4.553
548,4.569
549,4.237
550,4.496
551,4.481
552,4.394
553,4.229
554,4.326
555,4.479
556,4.469
557,4.439
558,4.671
559,4.339
560,4.579
561,4.265
562,4.295
563,4.304
564,4.357
565,4.641
566,4.342
567,4.271
568,4.307
569,4.236
570,4.494
571,4.211
572,4.315
573,4.394
574,4.227
575,4.300
576,4.322
577,4.469
578,4.713
579,4.456
580,4.618
581,4.332
582,4.385
583,4.252
584,4.359
585,4.318
586,4.519
587,4.569
588,4.712
589,4.461
590,4.787
591,4.359
592,4.454
593,4.641
594,4.380
595,5.040
596,4.621
597,4.322
598,4.502
599,4.255
600,4.438
601,4.219
602,4.369
603,4.584
604,4.283
605,4.208
606,5.092
607,4.339
608,4.358
609,5.065
610,4.491
611,4.454
612,4.472
613,4.429
614,4.436
615,4.299
616,4.459
617,4.312
618,4.535
619,4.281
620,4.451
621,4.433
622,4.507
623,4.378
624,4.373
625,4.371
626,4.482
627,4.436
628,4.479
629,4.605
630,4.524
631,4.302
632,4.422
633,4.219
634,4.511
635,4.775
636,4.301
637,4.316
638,4.180
639,4.193
640,10.234
641,4.367
642,4.288
643,4.382
644,4.457
645,4.622
646,4.813
647,4.261
648,4.435
649,4.277
650,4.283
651,4.242
652,4.249
653,4.519
654,4.357
655,27.811
656,4.633
657,4.574
658,4.773
659,4.418
660,4.395
661,4.730
662,4.641
663,4.349
664,4.540
665,4.366
666,4.485
667,4.235
668,4.610
669,4.319
670,4.524
671,5.039
672,4.829
673,4.303
674,4.404
675,4.567
676,4.408
677,4.369
678,4.559
679,4.379
680,4.568
681,4.529
682,4.439
683,4.396
684,4.494
685,4.481
686,4.412
687,4.296
688,4.564
689,4.164
690,4.373
691,4.298
692,4.634
693,4.470
694,4.538
695,4.808
696,4.572
697,4.449
698,4.674
699,4.399
700,4.596
701,4.430
702,4.576
703,4.343
704,4.550
705,4.526
706,4.580
707,4.235
708,4.702
709,4.203
710,4.421
711,4.335
712,4.316
713,4.284
714,4.811
715,4.472
716,4.323
717,4.268
718,4.345
719,4.336
720,4.437
721,4.306
722,4.453
723,4.379
724,4.446
725,4.306
726,4.351
727,4.249
728,4.400
729,4.176
730,4.430
731,4.331
732,4.264
733,4.326
734,4.464
735,4.367
736,5.313
737,4.623
738,4.615
739,4.667
740,4.576
741,4.382
742,4.342
743,4.305
744,4.378
745,4.414
746,4.670
747,4.279
748,4.534
749,4.267
750,4.761
751,4.139
752,4.601
753,4.355
754,4.404
755,4.424
756,4.354
757,4.633
758,4.415
759,4.621
760,4.850
761,4.573
762,4.655
763,4.424
764,4.522
765,4.538
766,4.857
767,4.311
768,9.468
769,4.639
770,4.422
771,4.445
772,4.621
773,4.328
774,4.469
775,4.360
776,4.489
777,4.570
778,4.526
779,4.424
780,4.349
781,4.273
782,4.383
783,4.330
784,4.365
785,4.231
786,4.343
787,4.283
788,4.347
789,4.391
790,4.448
791,4.353
792,4.345
793,4.185
794,4.604
795,4.247
796,4.419
797,4.326
798,4.603
799,4.627
800,4.600
801,4.631
802,4.697
803,4.465
804,4.710
805,4.367
806,4.517
807,4.307
808,4.496
809,4.462
810,5.127
811,4.546
812,4.574
813,4.324
814,4.540
815,4.355
816,4.336
817,4.303
818,4.507
819,4.322
820,4.583
821,4.364
822,4.564
823,4.366
824,4.333
825,4.270
826,4.454
827,4.288
828,4.321
829,4.187
830,4.445
831,4.367
832,4.483
833,4.182
834,4.499
835,4.185
836,4.434
837,4.248
838,4.703
839,4.471
840,4.437
841,4.439
842,4.356
843,4.726
844,4.434
845,4.750
846,4.510
847,4.353
848,4.559
849,4.595
850,4.743
851,4.399
852,4.488
853,4.317
854,4.686
855,4.445
856,4.374
857,4.241
858,4.397
859,4.392
860,4.426
861,4.306
862,4.524
863,4.294
864,4.407
865,4.184
866,5.273
867,4.420
868,4.589
869,4.488
870,4.792
871,4.438
872,4.480
873,4.394
874,4.532
875,4.721
876,4.468
877,4.613
878,4.611
879,4.681
880,5.203
881,4.541
882,4.535
883,4.437
884,4.643
885,4.738
886,4.486
887,4.819
888,4.728
889,4.621
890,4.581
891,4.736
892,4.434
893,4.668
894,4.484
895,4.579
896,9.343
897,4.367
898,4.538
899,4.540
900,4.401
901,4.734
902,4.392
903,4.390
904,4.511
905,4.324
906,4.491
907,4.424
908,4.599
909,4.342
910,4.577
911,4.356
912,4.556
913,4.594
914,4.827
915,4.342
916,4.734
917,4.768
918,4.689
919,4.512
920,4.567
921,4.531
922,4.765
923,4.343
924,4.380
925,4.315
926,4.461
927,4.436
928,4.460
929,4.621
930,4.458
931,5.137
932,4.505
933,4.707
934,4.607
935,4.485
936,4.411
937,4.425
938,4.530
939,4.642
940,4.579
941,4.524
942,4.507
943,4.626
944,4.526
945,4.465
946,4.591
947,4.403
948,4.454
949,4.364
950,4.515
951,4.318
952,4.492
953,4.448
954,4.594
955,4.317
956,4.469
957,4.562
958,4.596
959,4.356
960,4.386
961,4.311
962,4.329
963,4.510
964,4.490
965,4.297
966,4.451
967,4.606
968,4.462
969,4.385
970,4.614
971,4.325
972,4.640
973,4.521
974,4.916
975,4.299
976,4.552
977,4.244
978,4.782
979,4.489
980,4.339
981,4.465
982,5.056
983,4.402
984,4.485
985,4.496
986,4.621
987,4.321
988,4.316
989,4.494
990,4.458
991,4.492
992,4.535
993,4.328
994,4.618
995,4.410
996,4.727
997,4.554
998,4.533
999,4.519
