rule_index,update_us
243,9.549
244,96.312
245,11.707
246,17.342
247,12.625
248,11.849
249,10.960
250,12.186
251,12.834
252,11.729
253,11.409
254,11.780
255,11.471
256,25.894
257,11.952
258,11.744
259,13.087
260,11.452
261,12.046
262,12.563
263,12.166
264,12.094
265,9.122
266,9.199
267,9.417
268,9.804
269,9.162
270,9.337
271,9.479
272,9.171
273,9.200
274,9.285
275,9.340
276,9.354
277,9.138
278,8.794
279,9.383
280,9.086
281,9.120
282,8.979
283,9.891
284,9.137
285,9.166
286,8.926
287,9.608
288,8.986
289,9.781
290,9.000
291,9.229
292,8.983
293,9.358
294,9.079
295,9.225
296,9.129
297,9.328
298,8.985
299,9.564
300,9.226
301,9.431
302,9.038
303,9.351
304,9.335
305,9.263
306,9.143
307,9.912
308,8.880
309,9.184
310,8.849
311,9.265
312,8.983
313,9.203
314,8.991
315,9.400
316,9.170
317,9.126
318,9.814
319,9.423
320,9.181
321,9.328
322,9.418
323,9.339
324,9.209
325,9.634
326,8.992
327,9.392
328,9.485
329,9.223
330,9.458
331,9.540
332,9.185
333,9.236
334,8.794
335,9.704
336,9.223
337,9.256
338,9.316
339,9.157
340,9.342
341,9.520
342,8.846
343,9.070
344,9.260
345,9.225
346,9.186
347,9.311
348,9.372
349,9.386
350,9.275
351,9.140
352,9.350
353,9.301
354,9.670
355,9.564
356,9.694
357,10.100
358,9.545
359,9.580
360,9.509
361,9.352
362,8.894
363,9.119
364,8.879
365,9.262
366,9.159
367,9.214
368,9.224
369,9.422
370,9.304
371,9.556
372,9.554
373,9.407
374,9.435
375,9.506
376,48.119
377,9.731
378,9.327
379,9.229
380,8.987
381,9.201
382,9.024
383,9.519
384,18.206
385,9.178
386,8.899
387,9.509
388,9.421
389,94.266
390,10.065
391,9.366
392,9.925
393,38.517
394,14.090
395,9.274
396,9.582
397,9.191
398,10.142
399,8.976
400,9.378
401,9.175
402,9.324
403,9.201
404,8.990
405,9.320
406,9.365
407,9.018
408,9.591
409,9.219
410,9.171
411,9.090
412,9.224
413,9.203
414,9.323
415,9.145
416,9.396
417,9.080
418,9.334
419,9.735
420,9.220
421,9.240
422,9.383
423,9.060
424,9.294
425,9.348
426,9.556
427,9.010
428,9.265
429,9.475
430,9.739
431,9.005
432,9.110
433,9.445
434,9.470
435,9.020
436,9.266
437,9.116
438,9.349
439,9.267
440,20.096
441,9.519
442,9.686
443,9.100
444,61.749
445,9.879
446,9.123
447,9.347
448,9.443
449,9.290
450,9.693
451,9.245
452,9.336
453,9.511
454,9.412
455,9.275
456,9.288
457,9.196
458,9.334
459,9.144
460,9.021
461,9.634
462,9.121
463,9.226
464,9.214
465,9.174
466,9.185
467,8.986
468,65.224
469,10.098
470,9.396
471,9.271
472,9.708
473,9.494
474,10.135
475,9.216
476,9.760
477,9.359
478,9.340
479,9.255
480,9.396
481,9.136
482,9.429
483,8.951
484,9.752
485,9.557
486,10.046
487,9.260
488,9.882
489,9.121
490,9.519
491,9.342
492,9.958
493,54.364
494,9.338
495,9.245
496,9.839
497,9.755
498,9.455
499,9.752
