rule_index,update_us
184,6.036
185,5.661
186,5.569
187,5.904
188,5.421
189,6.525
190,5.604
191,5.520
192,6.121
193,6.085
194,6.426
195,6.019
196,5.717
197,5.846
198,6.192
199,5.680
200,5.983
201,6.057
202,6.340
203,5.734
204,5.546
205,5.687
206,5.634
207,5.800
208,5.613
209,5.713
210,6.213
211,6.107
212,5.729
213,5.929
214,6.651
215,5.660
216,5.693
217,5.549
218,6.193
219,5.723
220,6.170
221,5.476
222,5.850
223,5.663
224,5.907
225,5.539
226,5.956
227,5.516
228,5.663
229,5.726
230,5.790
231,5.821
232,5.397
233,5.415
234,6.113
235,5.917
236,5.937
237,6.000
238,6.240
239,5.829
240,5.767
241,5.616
242,5.727
243,5.407
244,5.841
245,6.190
246,5.870
247,6.371
248,19.216
249,5.736
250,5.822
251,5.720
252,6.159
253,5.771
254,5.714
255,5.898
256,5.722
257,5.512
258,5.861
259,5.596
260,5.805
261,6.058
262,5.552
263,5.428
264,6.101
265,5.426
266,5.842
267,6.175
268,5.701
269,5.560
270,6.128
271,5.663
272,5.716
273,5.577
274,5.831
275,5.663
276,5.984
277,5.558
278,5.619
279,5.372
280,5.549
281,5.524
282,5.916
283,5.657
284,5.618
285,5.706
286,5.904
287,5.342
288,5.569
289,5.559
290,5.837
291,5.439
292,5.572
293,5.753
294,6.341
295,5.374
296,5.740
297,5.348
298,5.499
299,5.698
300,5.950
301,5.777
302,5.672
303,5.352
304,5.460
305,5.743
306,9.267
307,5.479
308,5.494
309,5.749
310,5.735
311,5.773
312,5.514
313,5.364
314,5.568
315,5.629
316,5.590
317,5.661
318,5.510
319,5.389
320,5.941
321,5.791
322,5.673
323,5.483
324,5.734
325,5.608
326,5.795
327,5.530
328,5.458
329,5.406
330,5.680
331,5.686
332,5.488
333,5.698
334,5.786
335,5.377
336,5.715
337,5.440
338,5.579
339,5.333
340,5.672
341,5.796
342,6.483
343,5.885
344,5.820
345,5.811
346,6.359
347,5.511
348,6.008
349,5.776
350,5.648
351,5.859
352,5.584
353,5.610
354,5.682
355,5.516
356,5.701
357,5.764
358,6.316
359,5.500
360,5.759
361,5.925
362,5.719
363,5.710
364,6.080
365,5.753
366,5.624
367,5.418
368,5.950
369,6.180
370,6.011
371,5.797
372,5.716
373,5.707
374,5.944
375,5.496
376,19.051
377,5.896
378,5.615
379,5.931
380,6.491
381,5.678
382,5.800
383,5.732
384,6.126
385,5.784
386,5.890
387,5.506
388,5.766
389,5.733
390,5.691
391,5.534
392,6.018
393,5.651
394,5.786
395,5.715
396,5.764
397,5.714
398,5.859
399,5.955
400,5.867
401,5.475
402,6.088
403,5.836
404,5.622
405,5.672
406,6.099
407,5.466
408,5.545
409,5.886
410,6.339
411,6.478
412,5.810
413,5.638
414,5.886
415,5.827
416,6.011
417,5.370
418,5.946
419,5.362
420,6.387
421,5.630
422,5.813
423,33.010
424,5.873
425,6.508
426,5.624
427,5.732
428,6.158
429,5.521
430,5.865
431,6.333
432,5.839
433,5.813
434,5.909
435,6.242
436,5.820
437,5.829
438,5.676
439,5.759
440,5.721
441,5.834
442,6.050
443,6.015
444,5.692
445,5.959
446,5.934
447,5.730
448,6.144
449,5.327
450,6.075
451,5.773
452,5.719
453,5.737
454,5.471
455,5.429
456,5.651
457,5.564
458,5.845
459,5.695
460,5.582
461,5.442
462,5.594
463,5.481
464,5.587
465,5.253
466,5.833
467,5.460
468,5.613
469,5.512
470,5.621
471,5.457
472,5.667
473,5.742
474,5.843
475,6.399
476,5.705
477,6.161
478,5.948
479,5.908
480,5.588
481,5.776
482,6.103
483,5.339
484,5.615
485,5.508
486,5.694
487,5.574
488,5.992
489,5.831
490,6.186
491,5.525
492,6.083
493,5.388
494,6.147
495,5.450
496,5.423
497,5.405
498,5.468
499,5.550
500,4.495
501,3.929
502,4.584
503,4.322
504,17.743
505,4.492
506,4.135
507,4.654
508,4.568
509,4.201
510,4.740
511,4.008
512,4.556
513,3.868
514,4.158
515,4.039
516,4.061
517,4.303
518,4.545
519,4.942
520,4.077
521,3.736
522,4.286
523,3.937
524,4.140
525,4.588
526,4.402
527,4.586
528,4.236
529,4.079
530,4.171
531,4.554
532,4.281
533,4.613
534,4.356
535,3.968
536,4.656
537,4.062
538,4.625
539,4.480
540,3.996
541,4.588
542,4.465
543,3.890
544,4.004
545,4.822
546,4.024
547,4.809
548,4.062
549,3.984
550,4.272
551,5.292
552,4.416
553,4.185
554,4.230
555,3.956
556,4.373
557,4.324
558,4.106
559,4.394
560,4.399
561,4.552
562,3.860
563,4.233
564,4.146
565,3.926
566,4.510
567,4.344
568,3.914
569,3.864
570,4.340
571,3.696
572,4.402
573,4.155
574,4.055
575,4.639
576,4.361
577,4.014
578,4.918
579,4.094
580,4.756
581,4.258
582,4.117
583,3.942
584,4.307
585,4.049
586,4.255
587,4.385
588,4.409
589,4.621
590,4.156
591,4.018
592,5.001
593,4.085
594,4.152
595,4.256
596,4.400
597,4.495
598,4.312
599,4.286
600,4.292
601,4.333
602,4.644
603,4.303
604,4.504
605,3.889
606,4.430
607,3.959
608,4.306
609,3.958
610,4.024
611,4.421
612,4.624
613,4.095
614,4.448
615,4.143
616,4.296
617,4.062
618,4.453
619,3.907
620,4.261
621,4.293
622,4.433
623,4.191
624,3.916
625,4.120
626,4.414
627,3.709
628,4.294
629,4.046
630,4.522
631,4.121
632,9.420
633,3.924
634,4.464
635,4.168
636,3.864
637,4.049
638,4.574
639,3.797
640,3.991
641,5.094
642,4.076
643,4.724
644,4.015
645,4.490
646,4.131
647,3.862
648,4.097
649,3.996
650,4.316
651,3.879
652,4.387
653,4.056
654,4.062
655,3.900
656,4.478
657,4.009
658,4.459
659,4.293
660,4.105
661,3.909
662,4.373
663,4.225
664,4.159
665,3.769
666,4.171
667,3.663
668,4.343
669,4.340
670,3.992
671,3.940
672,4.226
673,4.225
674,4.530
675,3.756
676,4.193
677,4.417
678,4.639
679,3.847
680,4.947
681,4.378
682,4.219
683,3.879
684,4.193
685,3.987
686,4.088
687,4.081
688,4.107
689,4.472
690,4.198
691,4.259
692,4.252
693,4.171
694,4.135
695,4.306
696,4.263
697,3.849
698,4.317
699,3.727
700,4.109
701,3.892
702,4.230
703,5.035
704,4.520
705,4.107
706,4.364
707,4.038
708,4.136
709,4.306
710,4.317
711,4.062
712,4.087
713,3.760
714,4.207
715,3.831
716,4.013
717,3.791
718,4.314
719,4.026
720,4.324
721,4.436
722,4.504
723,4.049
724,3.967
725,4.113
726,3.882
727,4.231
728,4.263
729,3.937
730,4.450
731,3.984
732,3.827
733,4.679
734,4.656
735,4.096
736,4.215
737,4.222
738,4.797
739,4.177
740,4.155
741,3.895
742,4.139
743,4.184
744,3.895
745,3.856
746,4.216
747,3.774
748,4.005
749,3.866
750,3.846
751,4.071
752,4.209
753,12.147
754,4.151
755,4.016
756,4.158
757,4.148
758,4.051
759,3.946
760,10.469
761,3.984
762,4.283
763,3.890
764,3.996
765,3.880
766,4.324
767,4.526
768,3.778
769,3.822
770,3.933
771,4.536
772,4.128
773,3.840
774,3.832
775,4.440
776,4.368
777,3.986
778,4.312
779,4.002
780,4.112
781,3.830
782,4.597
783,4.219
784,4.323
785,3.971
786,4.725
787,3.838
788,4.001
789,3.942
790,4.682
791,4.200
792,4.103
793,4.029
794,4.551
795,3.764
796,4.401
797,3.845
798,4.062
799,3.859
800,3.963
801,3.921
802,3.875
803,4.312
804,4.797
805,3.923
806,4.295
807,4.251
808,4.067
809,4.000
810,4.191
811,4.138
812,4.340
813,3.814
814,4.218
815,3.836
816,3.953
817,4.046
818,3.939
819,3.949
820,4.089
821,3.669
822,4.301
823,4.107
824,3.963
825,3.757
826,3.989
827,4.278
828,3.983
829,3.755
830,4.326
831,4.147
832,4.021
833,3.664
834,4.086
835,3.915
836,3.900
837,3.637
838,4.529
839,4.234
840,4.285
841,4.013
842,3.977
843,4.222
844,3.963
845,4.381
846,3.904
847,3.994
848,4.147
849,3.946
850,4.264
851,4.202
852,4.158
853,3.859
854,4.471
855,3.928
856,4.182
857,3.713
858,3.939
859,3.828
860,4.064
861,3.883
862,4.014
863,3.782
864,4.160
865,3.814
866,3.924
867,3.779
868,3.969
869,3.680
870,4.501
871,3.779
872,4.216
873,3.662
874,4.349
875,4.298
876,4.205
877,3.950
878,4.689
879,3.993
880,4.214
881,3.964
882,3.957
883,3.991
884,4.001
885,3.815
886,4.031
887,4.172
888,9.534
889,4.426
890,4.011
891,3.995
892,4.266
893,4.104
894,4.195
895,4.160
896,4.362
897,3.652
898,4.783
899,4.167
900,3.982
901,3.873
902,3.889
903,3.781
904,4.127
905,3.768
906,4.329
907,3.807
908,4.981
909,3.592
910,4.007
911,4.264
912,4.680
913,3.807
914,4.277
915,3.984
916,4.031
917,4.010
918,4.113
919,4.177
920,3.968
921,3.962
922,4.044
923,3.755
924,3.921
925,4.507
926,4.984
927,4.153
928,4.161
929,3.821
930,4.041
931,4.387
932,4.098
933,3.692
934,4.128
935,4.060
936,4.850
937,3.769
938,4.321
939,4.177
940,4.466
941,4.377
942,4.100
943,3.970
944,4.268
945,3.908
946,4.119
947,3.911
948,3.884
949,4.158
950,4.140
951,3.789
952,4.106
953,3.911
954,4.128
955,4.193
956,4.120
957,3.849
958,4.039
959,3.846
960,3.851
961,4.124
962,3.964
963,3.946
964,3.856
965,3.714
966,4.176
967,3.932
968,4.381
969,3.836
970,3.964
971,4.007
972,3.970
973,4.201
974,4.107
975,4.473
976,4.599
977,3.762
978,4.140
979,3.944
980,3.794
981,4.058
982,4.245
983,4.194
984,4.878
985,4.356
986,3.942
987,4.023
988,3.776
989,3.810
990,3.993
991,3.663
992,4.588
993,3.690
994,4.245
995,4.018
996,4.035
997,4.155
998,3.856
999,3.970
