rule_index,update_us
189,7.360
190,7.255
191,7.440
192,7.293
193,7.300
194,7.192
195,7.256
196,7.190
197,7.271
198,7.160
199,7.250
200,7.269
201,7.335
202,7.360
203,7.141
204,7.166
205,7.231
206,7.225
207,7.211
208,7.478
209,7.188
210,7.255
211,7.096
212,7.393
213,7.117
214,7.239
215,7.279
216,7.280
217,7.145
218,7.087
219,7.244
220,7.128
221,7.130
222,7.175
223,7.451
224,7.176
225,7.171
226,7.180
227,7.164
228,7.369
229,7.189
230,7.170
231,7.155
232,7.220
233,7.210
234,7.233
235,7.129
236,7.213
237,7.124
238,7.230
239,7.087
240,7.244
241,7.260
242,7.225
243,7.187
244,7.318
245,7.073
246,7.276
247,7.335
248,7.227
249,7.275
250,7.272
251,7.265
252,7.280
253,7.220
254,7.126
255,7.192
256,11.980
257,7.326
258,7.210
259,7.157
260,7.050
261,7.179
262,7.261
263,7.353
264,7.244
265,7.303
266,7.243
267,7.386
268,7.160
269,7.210
270,7.283
271,7.276
272,7.225
273,7.137
274,7.100
275,7.311
276,7.177
277,7.230
278,7.140
279,7.160
280,7.230
281,7.314
282,7.185
283,7.270
284,7.601
285,7.134
286,7.316
287,7.221
288,7.125
289,7.184
290,7.114
291,7.206
292,7.300
293,7.349
294,7.277
295,7.166
296,7.236
297,7.270
298,7.376
299,7.195
300,7.236
301,7.110
302,7.266
303,7.127
304,7.327
305,7.343
306,7.176
307,7.211
308,7.304
309,7.060
310,34.606
311,7.280
312,7.351
313,7.221
314,7.227
315,7.251
316,7.024
317,7.200
318,7.163
319,7.141
320,7.247
321,7.061
322,7.263
323,7.190
324,7.344
325,7.314
326,7.100
327,7.108
328,7.184
329,7.180
330,7.300
331,7.102
332,7.214
333,7.215
334,7.286
335,7.360
336,7.225
337,7.239
338,7.166
339,7.060
340,7.149
341,7.286
342,7.200
343,7.182
344,7.230
345,7.341
346,7.094
347,7.156
348,7.250
349,7.253
350,7.201
351,7.177
352,7.541
353,7.264
354,7.233
355,7.201
356,7.330
357,7.743
358,7.286
359,7.237
360,7.136
361,7.106
362,7.360
363,7.190
364,7.214
365,7.404
366,7.140
367,7.040
368,7.262
369,7.075
370,7.124
371,7.155
372,7.160
373,7.205
374,7.111
375,7.366
376,7.347
377,7.392
378,7.230
379,7.250
380,7.148
381,7.260
382,7.230
383,7.173
384,13.776
385,7.267
386,7.323
387,7.260
388,7.265
389,7.304
390,7.291
391,7.093
392,7.124
393,7.145
394,7.206
395,7.345
396,7.222
397,7.106
398,7.161
399,7.176
400,7.334
401,7.249
402,7.196
403,7.295
404,7.307
405,7.175
406,7.166
407,7.221
408,7.220
409,7.197
410,7.224
411,7.485
412,7.164
413,7.217
414,7.280
415,7.230
416,7.133
417,7.254
418,7.204
419,7.325
420,7.251
421,7.067
422,7.276
423,7.141
424,7.270
425,7.256
426,7.106
427,7.165
428,7.209
429,7.220
430,7.259
431,7.400
432,7.185
433,7.141
434,7.101
435,7.173
436,7.261
437,7.023
438,7.127
439,7.290
440,7.120
441,7.116
442,7.313
443,7.133
444,7.206
445,7.019
446,7.491
447,7.264
448,7.300
449,7.238
450,7.227
451,7.224
452,7.200
453,7.388
454,7.301
455,7.090
456,7.029
457,7.080
458,7.261
459,7.081
460,7.104
461,7.125
462,7.307
463,7.150
464,7.247
465,7.180
466,7.201
467,7.144
468,7.338
469,7.190
470,7.171
471,7.241
472,7.181
473,7.292
474,7.083
475,7.134
476,7.234
477,7.217
478,7.118
479,7.114
480,7.347
481,7.071
482,7.096
483,7.130
484,7.115
485,7.204
486,7.522
487,7.254
488,7.225
489,7.179
490,7.198
491,7.320
492,7.262
493,7.363
494,7.128
495,7.175
496,7.107
497,7.277
498,7.357
499,7.297
500,7.356
501,7.053
502,7.323
503,7.256
504,7.209
505,7.219
506,7.306
507,7.317
508,7.316
509,7.247
510,7.105
511,7.380
512,12.020
513,7.434
514,7.218
515,7.304
516,7.176
517,7.166
518,7.232
519,7.170
520,7.521
521,7.369
522,7.256
523,7.487
524,7.161
525,7.164
526,7.169
527,7.323
528,7.205
529,7.269
530,7.140
531,7.206
532,7.156
533,7.329
534,7.239
535,7.350
536,7.402
537,7.250
538,7.333
539,7.204
540,7.179
541,7.260
542,7.252
543,7.249
544,7.264
545,7.405
546,7.130
547,7.194
548,7.168
549,7.194
550,7.111
551,7.261
552,7.225
553,7.179
554,7.440
555,7.424
556,7.156
557,7.203
558,7.144
559,7.032
560,7.159
561,7.274
562,7.174
563,7.257
564,7.092
565,7.264
566,7.268
567,7.318
568,7.274
569,7.236
570,7.220
571,7.198
572,7.284
573,7.235
574,7.414
575,7.661
576,7.215
577,7.304
578,7.161
579,7.275
580,7.361
581,7.115
582,7.194
583,7.255
584,7.377
585,7.274
586,7.320
587,7.225
588,7.104
589,7.180
590,7.340
591,7.330
592,7.210
593,7.170
594,7.244
595,7.257
596,7.256
597,7.686
598,7.146
599,7.366
600,7.240
601,7.272
602,7.122
603,7.241
604,7.226
605,7.220
606,7.245
607,7.246
608,7.241
609,7.300
610,7.218
611,7.330
612,7.274
613,7.185
614,7.247
615,7.220
616,7.150
617,7.163
618,7.121
619,7.253
620,7.400
621,7.195
622,7.120
623,7.256
624,7.253
625,7.250
626,7.277
627,7.336
628,7.080
629,7.285
630,7.286
631,7.209
632,7.144
633,7.134
634,7.246
635,7.220
636,7.380
637,7.300
638,7.141
639,7.230
640,12.136
641,7.417
642,7.321
643,7.230
644,7.200
645,7.199
646,7.384
647,7.271
648,7.318
649,7.167
650,7.160
651,7.155
652,7.160
653,7.216
654,7.173
655,7.337
656,7.363
657,7.591
658,7.436
659,7.132
660,7.237
661,7.204
662,7.189
663,7.144
664,7.250
665,7.170
666,7.344
667,7.156
668,7.270
669,7.346
670,7.231
671,7.284
672,7.341
673,7.154
674,7.110
675,7.250
676,7.152
677,7.380
678,7.266
679,7.100
680,7.202
681,7.379
682,7.264
683,7.574
684,7.298
685,7.200
686,7.217
687,7.200
688,7.190
689,7.148
690,7.110
691,7.374
692,7.366
693,7.326
694,7.285
695,7.270
696,7.341
697,7.201
698,7.299
699,7.222
700,7.160
701,7.111
702,7.244
703,7.454
704,7.329
705,7.253
706,7.263
707,7.266
708,7.529
709,7.287
710,7.210
711,7.286
712,7.176
713,7.232
714,7.397
715,7.213
716,7.170
717,7.117
718,7.295
719,7.184
720,7.386
721,7.160
722,7.195
723,7.360
724,7.160
725,7.350
726,7.228
727,7.341
728,7.200
729,7.174
730,7.214
731,7.229
732,7.086
733,7.286
734,7.380
735,7.186
736,7.325
737,7.254
738,7.177
739,7.285
740,7.250
741,7.222
742,7.213
743,7.284
744,7.190
745,7.240
746,7.265
747,7.124
748,7.370
749,7.266
750,7.275
751,7.260
752,7.304
753,7.216
754,7.340
755,7.321
756,7.206
757,7.342
758,7.319
759,7.220
760,7.380
761,7.234
762,7.216
763,7.145
764,7.234
765,7.294
766,7.180
767,7.239
768,12.242
769,7.370
770,7.201
771,7.605
772,7.261
773,7.340
774,7.325
775,7.260
776,7.201
777,7.232
778,7.460
779,7.246
780,7.300
781,7.316
782,7.375
783,7.115
784,7.527
785,7.181
786,7.215
787,7.241
788,7.156
789,7.375
790,7.330
791,7.371
792,7.153
793,7.256
794,7.224
795,7.239
796,7.187
797,7.220
798,7.214
799,7.172
800,7.204
801,7.291
802,7.200
803,7.273
804,7.319
805,7.432
806,7.434
807,7.362
808,7.275
809,7.444
810,7.325
811,7.244
812,7.134
813,7.361
814,7.449
815,7.365
816,7.127
817,7.212
818,7.320
819,7.163
820,7.159
821,7.222
822,7.374
823,7.344
824,7.354
825,7.410
826,7.254
827,7.557
828,7.133
829,7.173
830,7.256
831,7.206
832,7.245
833,7.283
834,7.219
835,7.336
836,7.198
837,7.288
838,7.306
839,7.279
840,7.209
841,7.439
842,7.384
843,7.241
844,7.281
845,7.260
846,7.218
847,7.707
848,7.749
849,7.374
850,41.087
851,7.705
852,7.337
853,7.453
854,7.280
855,7.160
856,7.586
857,7.344
858,7.580
859,7.164
860,7.376
861,7.264
862,7.203
863,7.296
864,7.310
865,7.146
866,7.232
867,7.225
868,7.449
869,7.245
870,7.255
871,7.227
872,7.234
873,7.401
874,7.131
875,7.296
876,7.067
877,7.381
878,7.280
879,7.353
880,7.292
881,7.190
882,7.049
883,7.446
884,7.331
885,7.091
886,7.191
887,7.207
888,7.220
889,7.242
890,7.265
891,7.278
892,7.385
893,7.324
894,7.300
895,7.360
896,12.931
897,7.484
898,7.350
899,7.162
900,7.400
901,7.249
902,7.283
903,7.116
904,7.226
905,7.351
906,7.157
907,7.243
908,7.224
909,7.164
910,7.237
911,7.294
912,7.450
913,7.340
914,7.373
915,7.329
916,7.380
917,7.230
918,7.175
919,19.062
920,3.746
921,3.567
922,3.608
923,3.649
924,3.656
925,3.802
926,3.654
927,3.668
928,3.669
929,3.786
930,3.785
931,3.675
932,3.675
933,3.680
934,3.660
935,3.648
936,3.715
937,3.578
938,3.665
939,3.637
940,3.795
941,3.700
942,3.669
943,3.672
944,3.638
945,3.682
946,3.740
947,3.749
948,3.820
949,3.763
950,3.695
951,3.918
952,3.742
953,3.744
954,3.655
955,3.965
956,3.742
957,3.774
958,3.611
959,3.740
960,3.622
961,3.669
962,3.612
963,3.713
964,3.665
965,3.593
966,3.690
967,3.610
968,3.758
969,3.715
970,3.680
971,3.740
972,3.637
973,3.673
974,3.726
975,3.814
976,3.865
977,3.576
978,3.760
979,3.684
980,3.665
981,3.666
982,3.610
983,3.762
984,3.680
985,3.754
986,3.798
987,3.581
988,3.628
989,3.653
990,3.970
991,3.665
992,3.755
993,3.640
994,3.790
995,3.662
996,3.717
997,3.643
998,3.719
999,3.635
1000,4.133
1001,3.708
1002,3.685
1003,3.700
1004,3.777
1005,3.693
1006,3.777
1007,3.675
1008,3.713
1009,3.718
1010,3.721
1011,3.653
1012,3.778
1013,3.689
1014,3.693
1015,3.864
1016,3.707
1017,3.782
1018,3.762
1019,3.772
1020,3.687
1021,3.647
1022,3.788
1023,3.726
1024,7.599
1025,3.825
1026,3.723
1027,3.694
1028,3.770
1029,3.757
1030,3.763
1031,3.754
1032,3.698
1033,3.789
1034,3.823
1035,3.809
1036,3.799
1037,3.747
1038,4.087
1039,3.799
1040,3.777
1041,3.667
1042,3.826
1043,3.694
1044,3.770
1045,3.775
1046,3.772
1047,3.793
1048,3.734
1049,3.650
1050,3.735
1051,3.621
1052,3.760
1053,3.694
1054,3.751
1055,3.904
1056,3.728
1057,3.681
1058,3.737
1059,3.766
1060,3.791
1061,3.725
1062,3.876
1063,3.750
1064,3.786
1065,3.655
1066,3.748
1067,3.748
1068,3.755
1069,3.742
1070,3.658
1071,3.663
1072,3.625
1073,3.734
1074,3.652
1075,3.808
1076,3.787
1077,3.837
1078,3.767
1079,3.758
1080,3.775
1081,3.643
1082,3.753
1083,3.731
1084,3.667
1085,3.730
1086,3.935
1087,3.727
1088,3.685
1089,3.707
1090,3.754
1091,3.760
1092,3.830
1093,3.856
1094,3.763
1095,3.790
1096,3.832
1097,3.870
1098,3.821
1099,3.900
1100,3.853
1101,3.823
1102,3.897
1103,3.870
1104,3.805
1105,3.733
1106,3.757
1107,3.832
1108,3.912
1109,3.762
1110,3.739
1111,3.748
1112,3.815
1113,3.780
1114,3.773
1115,3.762
1116,3.929
1117,3.742
1118,3.755
1119,3.615
1120,3.766
1121,3.829
1122,3.754
1123,3.672
1124,3.730
1125,3.642
1126,3.763
1127,3.709
1128,3.783
1129,4.026
1130,3.808
1131,3.812
1132,3.808
1133,3.841
1134,3.735
1135,3.773
1136,3.775
1137,3.917
1138,3.796
1139,3.858
1140,3.735
1141,3.731
1142,3.754
1143,3.759
1144,3.703
1145,3.754
1146,3.693
1147,3.770
1148,3.646
1149,3.735
1150,3.740
1151,3.729
1152,6.641
1153,3.910
1154,3.765
1155,3.764
1156,3.841
1157,3.825
1158,3.740
1159,3.825
1160,3.840
1161,3.780
1162,3.872
1163,3.819
1164,3.810
1165,3.675
1166,3.833
1167,3.733
1168,3.784
1169,3.578
1170,3.694
1171,3.788
1172,3.725
1173,3.743
1174,3.787
1175,3.760
1176,3.806
1177,3.796
1178,3.760
1179,3.851
1180,3.750
1181,3.769
1182,3.835
1183,3.844
1184,3.869
1185,3.675
1186,3.808
1187,3.806
1188,3.773
1189,3.847
1190,3.738
1191,3.809
1192,3.835
1193,3.838
1194,3.814
1195,3.788
1196,3.794
1197,3.817
1198,3.799
1199,3.823
1200,3.699
1201,3.703
1202,3.625
1203,3.647
1204,3.692
1205,3.732
1206,3.774
1207,3.726
1208,3.751
1209,3.775
1210,3.720
1211,3.636
1212,3.795
1213,3.682
1214,3.653
1215,4.115
1216,3.741
1217,3.775
1218,3.695
1219,3.802
1220,3.855
1221,3.727
1222,3.759
1223,3.725
1224,3.562
1225,3.717
1226,3.779
1227,3.769
1228,3.792
1229,3.841
1230,3.794
1231,3.753
1232,3.753
1233,3.751
1234,3.842
1235,3.760
1236,3.706
1237,3.835
1238,3.761
1239,3.703
1240,3.900
1241,3.827
1242,3.848
1243,3.998
1244,3.785
1245,3.888
1246,3.761
1247,3.736
1248,3.850
1249,3.827
1250,3.830
1251,3.827
1252,3.817
1253,3.767
1254,3.806
1255,3.799
1256,3.682
1257,3.780
1258,3.770
1259,3.653
1260,3.834
1261,3.730
1262,3.925
1263,3.768
1264,3.705
1265,3.782
1266,3.740
1267,3.764
1268,3.792
1269,3.799
1270,3.795
1271,3.790
1272,3.785
1273,3.709
1274,3.720
1275,3.738
1276,3.825
1277,3.788
1278,3.734
1279,3.712
1280,7.050
1281,3.832
1282,3.807
1283,3.784
1284,3.905
1285,3.770
1286,3.781
1287,3.846
1288,3.798
1289,3.866
1290,3.767
1291,3.988
1292,3.789
1293,3.843
1294,3.838
1295,3.723
1296,3.790
1297,4.110
1298,3.800
1299,3.743
1300,3.714
1301,3.695
1302,3.757
1303,3.758
1304,3.790
1305,3.740
1306,3.800
1307,3.749
1308,3.731
1309,3.638
1310,3.786
1311,3.776
1312,3.779
1313,3.833
1314,3.713
1315,3.863
1316,3.686
1317,4.032
1318,3.681
1319,3.803
1320,3.806
1321,3.865
1322,3.795
1323,3.760
1324,3.899
1325,3.856
1326,3.810
1327,3.805
1328,3.613
1329,3.636
1330,3.722
1331,3.780
1332,3.747
1333,3.715
1334,4.023
1335,3.762
1336,3.737
1337,3.781
1338,3.677
1339,3.847
1340,3.745
1341,3.750
1342,4.109
1343,3.768
1344,3.987
1345,3.802
1346,3.762
1347,3.772
1348,3.808
1349,3.749
1350,3.793
1351,3.783
1352,3.840
1353,3.829
1354,3.790
1355,3.758
1356,3.743
1357,3.998
1358,3.722
1359,3.842
1360,3.733
1361,3.795
1362,3.797
1363,3.743
1364,3.784
1365,3.773
1366,4.158
1367,3.785
1368,3.954
1369,3.781
1370,3.931
1371,3.705
1372,3.676
1373,3.760
1374,3.688
1375,3.741
1376,3.745
1377,3.775
1378,3.697
1379,3.680
1380,3.789
1381,3.732
1382,3.815
1383,3.830
1384,3.835
1385,3.770
1386,3.760
1387,3.855
1388,3.858
1389,3.775
1390,3.732
1391,3.688
1392,3.699
1393,3.754
1394,3.778
1395,3.694
1396,3.719
1397,3.717
1398,3.736
1399,3.790
1400,3.839
1401,3.750
1402,3.710
1403,3.775
1404,3.787
1405,3.805
1406,3.811
1407,3.738
1408,7.390
1409,3.975
1410,3.761
1411,3.711
1412,3.735
1413,3.785
1414,3.852
1415,3.858
1416,3.827
1417,3.888
1418,3.764
1419,3.857
1420,3.790
1421,3.784
1422,3.823
1423,3.818
1424,3.742
1425,3.760
1426,3.668
1427,3.755
1428,3.769
1429,3.865
1430,3.809
1431,3.758
1432,3.809
1433,3.741
1434,3.688
1435,3.729
1436,3.760
1437,3.701
1438,3.758
1439,3.758
1440,3.713
1441,3.667
1442,3.682
1443,3.698
1444,3.712
1445,3.665
1446,3.783
1447,3.778
1448,3.788
1449,3.713
1450,3.785
1451,3.757
1452,3.792
1453,3.795
1454,3.820
1455,3.739
1456,3.850
1457,3.851
1458,3.796
1459,3.842
1460,3.681
1461,3.795
1462,3.778
1463,3.783
1464,3.735
1465,3.778
1466,3.942
1467,3.672
1468,3.700
1469,3.740
1470,3.763
1471,3.730
1472,3.691
1473,3.657
1474,3.762
1475,3.767
1476,3.682
1477,3.739
1478,3.737
1479,3.720
1480,3.715
1481,3.749
1482,3.745
1483,3.781
1484,3.755
1485,3.661
1486,3.721
1487,3.756
1488,3.896
1489,3.848
1490,3.715
1491,3.658
1492,3.814
1493,3.804
1494,3.924
1495,3.625
1496,3.755
1497,3.657
1498,3.737
1499,3.830
1500,3.776
1501,3.807
1502,3.780
1503,3.790
1504,3.753
1505,3.730
1506,3.757
1507,3.757
1508,3.778
1509,3.830
1510,3.812
1511,3.747
1512,3.759
1513,3.773
1514,3.600
1515,3.773
1516,3.750
1517,3.790
1518,3.713
1519,3.765
1520,3.803
1521,3.752
1522,3.681
1523,3.705
1524,3.700
1525,3.653
1526,3.776
1527,3.693
1528,3.831
1529,3.787
1530,3.699
1531,3.795
1532,3.798
1533,3.625
1534,3.801
1535,3.724
1536,7.014
1537,3.899
1538,3.783
1539,3.777
1540,3.741
1541,3.744
1542,3.759
1543,3.722
1544,3.648
1545,4.080
1546,3.722
1547,3.675
1548,3.787
1549,3.790
1550,3.750
1551,3.845
1552,3.775
1553,3.750
1554,3.835
1555,3.730
1556,3.787
1557,3.740
1558,3.783
1559,3.845
1560,3.675
1561,3.845
1562,3.839
1563,3.816
1564,3.685
1565,3.712
1566,3.909
1567,3.789
1568,3.735
1569,3.790
1570,3.823
1571,3.721
1572,3.788
1573,3.778
1574,3.764
1575,3.692
1576,3.706
1577,3.713
1578,3.683
1579,3.748
1580,3.730
1581,3.760
1582,3.766
1583,3.717
1584,3.965
1585,3.781
1586,3.755
1587,3.668
1588,3.733
1589,3.730
1590,3.720
1591,3.868
1592,3.786
1593,3.726
1594,3.835
1595,3.831
1596,3.828
1597,3.805
1598,3.750
1599,3.763
1600,3.744
1601,3.705
1602,3.803
1603,3.695
1604,3.656
1605,3.761
1606,3.616
1607,3.739
1608,3.824
1609,3.780
1610,3.727
1611,3.785
1612,3.791
1613,3.720
1614,3.805
1615,3.787
1616,3.870
1617,3.772
1618,3.708
1619,3.782
1620,3.723
1621,3.858
1622,3.830
1623,3.772
1624,3.669
1625,3.838
1626,3.847
1627,4.225
1628,3.806
1629,3.700
1630,3.947
1631,4.028
1632,3.802
1633,3.802
1634,3.929
1635,3.726
1636,3.753
1637,3.723
1638,3.787
1639,3.718
1640,4.048
1641,3.793
1642,3.970
1643,3.788
1644,3.805
1645,3.842
1646,3.835
1647,3.733
1648,3.790
1649,3.791
1650,3.781
1651,3.717
1652,3.709
1653,3.664
1654,3.744
1655,3.791
1656,3.721
1657,3.847
1658,3.778
1659,3.795
1660,3.728
1661,3.759
1662,3.824
1663,3.780
1664,6.743
1665,3.800
1666,3.725
1667,3.692
1668,3.798
1669,3.795
1670,3.837
1671,4.053
1672,3.860
1673,3.735
1674,3.765
1675,3.797
1676,3.825
1677,3.721
1678,3.769
1679,3.727
1680,3.779
1681,4.076
1682,3.890
1683,3.725
1684,3.775
1685,3.851
1686,3.754
1687,3.748
1688,3.792
1689,3.711
1690,3.767
1691,3.683
1692,3.815
1693,3.796
1694,3.783
1695,3.735
1696,3.881
1697,3.773
1698,3.840
1699,3.778
1700,3.893
1701,3.832
1702,3.850
1703,3.781
1704,4.045
1705,3.813
1706,3.816
1707,3.846
1708,3.705
1709,3.702
1710,3.854
1711,3.740
1712,3.812
1713,3.735
1714,3.807
1715,3.735
1716,3.846
1717,3.760
1718,3.794
1719,3.804
1720,3.731
1721,3.860
1722,3.795
1723,3.825
1724,3.867
1725,3.835
1726,3.683
1727,3.779
1728,3.808
1729,3.776
1730,3.718
1731,3.754
1732,3.733
1733,3.743
1734,3.944
1735,3.743
1736,3.803
1737,3.750
1738,3.948
1739,3.762
1740,3.861
1741,3.696
1742,3.745
1743,3.703
1744,3.744
1745,3.779
1746,3.740
1747,3.585
1748,3.824
1749,4.025
1750,3.752
1751,3.974
1752,3.757
1753,3.767
1754,3.843
1755,3.817
1756,3.745
1757,3.797
1758,3.776
1759,3.719
1760,3.746
1761,3.882
1762,3.711
1763,3.782
1764,3.804
1765,3.762
1766,3.746
1767,3.770
1768,3.734
1769,3.715
1770,3.795
1771,3.793
1772,3.825
1773,3.778
1774,3.789
1775,3.690
1776,3.787
1777,3.795
1778,3.760
1779,3.687
1780,3.720
1781,3.710
1782,3.757
1783,3.808
1784,3.759
1785,3.832
1786,3.768
1787,3.736
1788,3.739
1789,3.639
1790,3.708
1791,3.735
1792,6.995
1793,3.890
1794,3.972
1795,3.821
1796,3.777
1797,3.792
1798,3.726
1799,3.776
1800,3.807
1801,3.758
1802,3.706
1803,3.810
1804,3.724
1805,3.720
1806,3.792
1807,3.833
1808,3.815
1809,3.786
1810,4.043
1811,3.822
1812,3.967
1813,3.830
1814,3.993
1815,3.812
1816,3.816
1817,3.807
1818,17.760
1819,3.942
1820,3.734
1821,3.739
1822,4.094
1823,3.791
1824,3.740
1825,3.835
1826,3.804
1827,3.768
1828,3.696
1829,3.687
1830,3.839
1831,3.728
1832,3.768
1833,3.720
1834,3.773
1835,3.787
1836,3.800
1837,3.827
1838,3.796
1839,3.807
1840,3.697
1841,3.746
1842,4.056
1843,3.820
1844,3.852
1845,4.157
1846,3.750
1847,3.770
1848,3.766
1849,3.743
1850,3.798
1851,3.825
1852,3.796
1853,3.820
1854,3.790
1855,3.810
1856,3.790
1857,3.813
1858,3.880
1859,3.600
1860,3.772
1861,3.840
1862,3.757
1863,3.675
1864,3.782
1865,3.700
1866,3.798
1867,3.745
1868,3.821
1869,3.824
1870,3.660
1871,3.790
1872,3.773
1873,3.971
1874,3.690
1875,3.782
1876,3.665
1877,3.774
1878,3.778
1879,3.636
1880,3.851
1881,4.164
1882,3.878
1883,3.776
1884,3.739
1885,3.801
1886,3.767
1887,3.790
1888,3.778
1889,3.804
1890,3.705
1891,3.805
1892,3.675
1893,3.823
1894,3.763
1895,3.796
1896,3.753
1897,3.646
1898,3.807
1899,3.750
1900,3.936
1901,3.775
1902,3.880
1903,3.919
1904,3.699
1905,3.820
1906,3.784
1907,3.649
1908,3.789
1909,3.706
1910,3.853
1911,3.846
1912,3.748
1913,3.766
1914,3.808
1915,3.865
1916,3.827
1917,3.710
1918,3.770
1919,3.802
1920,7.298
1921,3.845
1922,3.771
1923,3.818
1924,3.753
1925,4.000
1926,3.835
1927,3.896
1928,3.766
1929,4.036
1930,3.856
1931,3.810
1932,3.717
1933,3.852
1934,3.862
1935,3.929
1936,3.821
1937,3.706
1938,3.838
1939,3.730
1940,3.701
1941,3.707
1942,3.733
1943,3.828
1944,3.775
1945,3.795
1946,4.099
1947,3.860
1948,3.800
1949,3.740
1950,3.741
1951,3.816
1952,3.793
1953,3.731
1954,3.695
1955,4.120
1956,3.769
1957,3.779
1958,3.707
1959,3.805
1960,3.721
1961,3.837
1962,3.858
1963,3.849
1964,3.827
1965,3.886
1966,3.855
1967,3.797
1968,3.760
1969,3.807
1970,3.825
1971,3.733
1972,3.815
1973,3.734
1974,3.662
1975,3.716
1976,3.846
1977,3.843
1978,3.794
1979,3.885
1980,4.144
1981,3.903
1982,4.141
1983,3.742
1984,3.980
1985,3.828
1986,3.755
1987,3.774
1988,3.768
1989,3.848
1990,3.679
1991,3.757
1992,3.825
1993,3.941
1994,3.657
1995,3.823
1996,3.660
1997,3.737
1998,4.233
1999,3.765
